student_id,grade,subject,score,study_hours_per_day,attendance_percentage,passed,grade_letter
STU0460,Grade_9,Math,76.1,5.7,75.2,True,B
STU0460,Grade_9,Science,78.0,5.7,75.2,True,B
STU0460,Grade_9,English,86.7,5.7,75.2,True,A
STU0460,Grade_9,History,85.3,5.7,75.2,True,A
STU0460,Grade_9,Computer_Science,71.6,5.7,75.2,True,B
STU0461,Grade_11,Math,56.3,3.3,64.5,True,C
STU0461,Grade_11,Science,56.0,3.3,64.5,True,C
STU0461,Grade_11,English,76.0,3.3,64.5,True,B
STU0461,Grade_11,History,78.1,3.3,64.5,True,B
STU0461,Grade_11,Computer_Science,71.9,3.3,64.5,True,B
STU0462,Grade_10,Math,67.5,4.5,96.4,True,B
STU0462,Grade_10,Science,78.0,4.5,96.4,True,B
STU0462,Grade_10,English,79.3,4.5,96.4,True,B
STU0462,Grade_10,History,76.5,4.5,96.4,True,B
STU0462,Grade_10,Computer_Science,79.7,4.5,96.4,True,B
STU0463,Grade_12,Math,75.3,4.0,96.3,True,B
STU0463,Grade_12,Science,75.4,4.0,96.3,True,B
STU0463,Grade_12,English,,4.0,96.3,True,A
STU0463,Grade_12,History,96.1,4.0,96.3,True,A
STU0463,Grade_12,Computer_Science,87.2,4.0,96.3,True,A
STU0464,Grade_11,Math,59.8,1.3,87.7,True,C
STU0464,Grade_11,Science,67.5,1.3,87.7,True,B
STU0464,Grade_11,English,76.6,1.3,87.7,True,B
STU0464,Grade_11,History,78.7,1.3,87.7,True,B
STU0464,Grade_11,Computer_Science,67.1,1.3,87.7,True,B
STU0465,Grade_9,Math,66.0,2.1,85.2,True,B
STU0465,Grade_9,Science,66.0,2.1,85.2,True,B
STU0465,Grade_9,English,70.9,2.1,85.2,True,B
STU0465,Grade_9,History,64.8,2.1,85.2,True,C
STU0465,Grade_9,Computer_Science,66.7,2.1,85.2,True,B
STU0466,Grade_12,Math,46.3,1.5,80.3,True,D
STU0466,Grade_12,Science,51.4,1.5,80.3,True,C
STU0466,Grade_12,English,67.0,1.5,80.3,True,B
STU0466,Grade_12,History,68.3,1.5,80.3,True,B
STU0466,Grade_12,Computer_Science,54.0,1.5,80.3,True,C
STU0467,Grade_11,Math,65.9,2.2,89.2,True,B
STU0467,Grade_11,Science,65.5,2.2,89.2,True,B
STU0467,Grade_11,English,66.3,2.2,89.2,True,B
STU0467,Grade_11,History,79.1,2.2,89.2,True,B
STU0467,Grade_11,Computer_Science,74.6,2.2,89.2,True,B
STU0468,Grade_10,Math,44.5,1.6,65.7,True,D
STU0468,Grade_10,Science,48.0,1.6,65.7,True,D
STU0468,Grade_10,English,53.2,1.6,65.7,True,C
STU0468,Grade_10,History,51.4,1.6,65.7,True,C
STU0468,Grade_10,Computer_Science,57.8,1.6,65.7,True,C
STU0469,Grade_10,Math,61.1,3.1,82.8,True,C
STU0469,Grade_10,Science,72.7,3.1,82.8,True,B
STU0469,Grade_10,English,78.0,3.1,82.8,True,B
STU0469,Grade_10,History,77.2,3.1,82.8,True,B
STU0469,Grade_10,Computer_Science,71.0,3.1,82.8,True,B
STU0470,Grade_10,Math,79.9,5.8,84.4,True,B
STU0470,Grade_10,Science,74.3,5.8,84.4,True,B
STU0470,Grade_10,English,81.4,5.8,84.4,True,A
STU0470,Grade_10,History,97.1,5.8,84.4,True,A
STU0470,Grade_10,Computer_Science,83.0,5.8,84.4,True,A
STU0471,Grade_11,Math,71.1,3.5,97.6,True,B
STU0471,Grade_11,Science,73.9,3.5,97.6,True,B
STU0471,Grade_11,English,86.6,3.5,97.6,True,A
STU0471,Grade_11,History,85.1,3.5,97.6,True,A
STU0471,Grade_11,Computer_Science,78.6,3.5,97.6,True,B
STU0472,Grade_12,Math,77.9,6.7,60.8,True,B
STU0472,Grade_12,Science,80.7,6.7,60.8,True,A
STU0472,Grade_12,English,96.4,6.7,60.8,True,A
STU0472,Grade_12,History,100.0,6.7,60.8,True,A
STU0472,Grade_12,Computer_Science,80.6,6.7,60.8,True,A
STU0473,Grade_10,Math,91.5,7.7,99.2,True,A
STU0473,Grade_10,Science,99.0,7.7,99.2,True,A
STU0473,Grade_10,English,100.0,7.7,99.2,True,A
STU0473,Grade_10,History,100.0,7.7,99.2,True,A
STU0473,Grade_10,Computer_Science,96.4,7.7,99.2,True,A
STU0474,Grade_10,Math,85.8,4.9,71.2,True,A
STU0474,Grade_10,Science,78.5,4.9,71.2,True,B
STU0474,Grade_10,English,97.2,4.9,71.2,True,A
STU0474,Grade_10,History,100.0,4.9,71.2,True,A
STU0474,Grade_10,Computer_Science,83.7,4.9,71.2,True,A
STU0475,Grade_11,Math,72.7,5.2,86.6,True,B
STU0475,Grade_11,Science,72.7,5.2,86.6,True,B
STU0475,Grade_11,English,81.9,5.2,86.6,True,A
STU0475,Grade_11,History,79.9,5.2,86.6,True,B
STU0475,Grade_11,Computer_Science,74.5,5.2,86.6,True,B
STU0476,Grade_9,Math,68.9,5.0,93.1,True,B
STU0476,Grade_9,Science,72.9,5.0,93.1,True,B
STU0476,Grade_9,English,80.5,5.0,93.1,True,A
STU0476,Grade_9,History,83.8,5.0,93.1,True,A
STU0476,Grade_9,Computer_Science,79.1,5.0,93.1,True,B
STU0477,Grade_12,Math,83.3,6.3,84.8,True,A
STU0477,Grade_12,Science,81.1,6.3,84.8,True,A
STU0477,Grade_12,English,87.9,6.3,84.8,True,A
STU0477,Grade_12,History,92.5,6.3,84.8,True,A
STU0477,Grade_12,Computer_Science,87.8,6.3,84.8,True,A
STU0478,Grade_12,Math,75.2,6.2,69.8,True,B
STU0478,Grade_12,Science,66.2,6.2,69.8,True,B
STU0478,Grade_12,English,82.5,6.2,69.8,True,A
STU0478,Grade_12,History,90.0,6.2,69.8,True,A
STU0478,Grade_12,Computer_Science,77.4,6.2,69.8,True,B
STU0479,Grade_12,Math,66.0,1.3,94.0,True,B
STU0479,Grade_12,Science,60.0,1.3,94.0,True,C
STU0479,Grade_12,English,65.9,1.3,94.0,True,B
STU0479,Grade_12,History,70.2,1.3,94.0,True,B
STU0479,Grade_12,Computer_Science,72.1,1.3,94.0,True,B
STU0480,Grade_11,Math,64.1,4.5,72.3,True,C
STU0480,Grade_11,Science,66.2,4.5,72.3,True,B
STU0480,Grade_11,English,85.5,4.5,72.3,True,A
STU0480,Grade_11,History,84.1,4.5,72.3,True,A
STU0480,Grade_11,Computer_Science,67.9,4.5,72.3,True,B
STU0481,Grade_12,Math,79.1,6.0,86.1,True,B
STU0481,Grade_12,Science,88.7,6.0,86.1,True,A
STU0481,Grade_12,English,100.0,6.0,86.1,True,A
STU0481,Grade_12,History,100.0,6.0,86.1,True,A
STU0481,Grade_12,Computer_Science,99.6,6.0,86.1,True,A
STU0482,Grade_12,Math,79.8,6.0,78.8,True,B
STU0482,Grade_12,Science,88.1,6.0,78.8,True,A
STU0482,Grade_12,English,99.4,6.0,78.8,True,A
STU0482,Grade_12,History,95.0,6.0,78.8,True,A
STU0482,Grade_12,Computer_Science,88.7,6.0,78.8,True,A
STU0483,Grade_9,Math,54.4,1.1,67.2,True,C
STU0483,Grade_9,Science,65.2,1.1,67.2,True,B
STU0483,Grade_9,English,64.9,1.1,67.2,True,C
STU0483,Grade_9,History,63.5,1.1,67.2,True,C
STU0483,Grade_9,Computer_Science,57.6,1.1,67.2,True,C
STU0484,Grade_9,Math,74.0,3.0,88.9,True,B
STU0484,Grade_9,Science,72.8,3.0,88.9,True,B
STU0484,Grade_9,English,73.6,3.0,88.9,True,B
STU0484,Grade_9,History,88.8,3.0,88.9,True,A
STU0484,Grade_9,Computer_Science,71.6,3.0,88.9,True,B
STU0485,Grade_12,Math,74.5,4.5,60.3,True,B
STU0485,Grade_12,Science,,4.5,60.3,True,B
STU0485,Grade_12,English,86.3,4.5,60.3,True,A
STU0485,Grade_12,History,84.4,4.5,60.3,True,A
STU0485,Grade_12,Computer_Science,74.7,4.5,60.3,True,B
STU0486,Grade_12,Math,62.9,3.1,86.8,True,C
STU0486,Grade_12,Science,72.8,3.1,86.8,True,B
STU0486,Grade_12,English,83.3,3.1,86.8,True,A
STU0486,Grade_12,History,76.4,3.1,86.8,True,B
STU0486,Grade_12,Computer_Science,73.2,3.1,86.8,True,B
STU0487,Grade_9,Math,94.9,7.4,97.0,True,A
STU0487,Grade_9,Science,99.2,7.4,97.0,True,A
STU0487,Grade_9,English,100.0,7.4,97.0,True,A
STU0487,Grade_9,History,100.0,7.4,97.0,True,A
STU0487,Grade_9,Computer_Science,98.7,7.4,97.0,True,A
STU0488,Grade_10,Math,86.5,5.9,77.6,True,A
STU0488,Grade_10,Science,90.3,5.9,77.6,True,A
STU0488,Grade_10,English,100.0,5.9,77.6,True,A
STU0488,Grade_10,History,100.0,5.9,77.6,True,A
STU0488,Grade_10,Computer_Science,91.6,5.9,77.6,True,A
STU0489,Grade_9,Math,55.2,1.4,61.2,True,C
STU0489,Grade_9,Science,69.0,1.4,61.2,True,B
STU0489,Grade_9,English,75.0,1.4,61.2,True,B
STU0489,Grade_9,History,79.8,1.4,61.2,True,B
STU0489,Grade_9,Computer_Science,71.0,1.4,61.2,True,B
STU0490,Grade_10,Math,68.8,2.1,76.0,True,B
STU0490,Grade_10,Science,67.7,2.1,76.0,True,B
STU0490,Grade_10,English,74.2,2.1,76.0,True,B
STU0490,Grade_10,History,84.5,2.1,76.0,True,A
STU0490,Grade_10,Computer_Science,68.7,2.1,76.0,True,B
STU0491,Grade_10,Math,84.3,6.7,65.2,True,A
STU0491,Grade_10,Science,95.4,6.7,65.2,True,A
STU0491,Grade_10,English,95.0,6.7,65.2,True,A
STU0491,Grade_10,History,100.0,6.7,65.2,True,A
STU0491,Grade_10,Computer_Science,95.7,6.7,65.2,True,A
STU0492,Grade_10,Math,85.2,6.8,99.8,True,A
STU0492,Grade_10,Science,86.3,6.8,99.8,True,A
STU0492,Grade_10,English,86.5,6.8,99.8,True,A
STU0492,Grade_10,History,98.4,6.8,99.8,True,A
STU0492,Grade_10,Computer_Science,82.1,6.8,99.8,True,A
STU0493,Grade_12,Math,51.1,1.3,64.1,True,C
STU0493,Grade_12,Science,52.9,1.3,64.1,True,C
STU0493,Grade_12,English,57.3,1.3,64.1,True,C
STU0493,Grade_12,History,69.8,1.3,64.1,True,B
STU0493,Grade_12,Computer_Science,56.5,1.3,64.1,True,C
STU0494,Grade_10,Math,79.4,5.5,90.2,True,B
STU0494,Grade_10,Science,80.5,5.5,90.2,True,A
STU0494,Grade_10,English,93.1,5.5,90.2,True,A
STU0494,Grade_10,History,89.5,5.5,90.2,True,A
STU0494,Grade_10,Computer_Science,82.0,5.5,90.2,True,A
STU0495,Grade_12,Math,63.1,2.8,70.2,True,C
STU0495,Grade_12,Science,66.0,2.8,70.2,True,B
STU0495,Grade_12,English,79.9,2.8,70.2,True,B
STU0495,Grade_12,History,77.4,2.8,70.2,True,B
STU0495,Grade_12,Computer_Science,72.3,2.8,70.2,True,B
STU0496,Grade_12,Math,88.1,7.8,63.9,True,A
STU0496,Grade_12,Science,92.3,7.8,63.9,True,A
STU0496,Grade_12,English,100.0,7.8,63.9,True,A
STU0496,Grade_12,History,100.0,7.8,63.9,True,A
STU0496,Grade_12,Computer_Science,91.8,7.8,63.9,True,A
STU0497,Grade_12,Math,79.5,6.2,68.8,True,B
STU0497,Grade_12,Science,70.9,6.2,68.8,True,B
STU0497,Grade_12,English,94.4,6.2,68.8,True,A
STU0497,Grade_12,History,95.0,6.2,68.8,True,A
STU0497,Grade_12,Computer_Science,81.8,6.2,68.8,True,A
STU0498,Grade_12,Math,83.0,7.1,68.5,True,A
STU0498,Grade_12,Science,79.2,7.1,68.5,True,B
STU0498,Grade_12,English,85.4,7.1,68.5,True,A
STU0498,Grade_12,History,98.4,7.1,68.5,True,A
STU0498,Grade_12,Computer_Science,90.8,7.1,68.5,True,A
STU0499,Grade_10,Math,60.3,1.9,95.9,True,C
STU0499,Grade_10,Science,56.7,1.9,95.9,True,C
STU0499,Grade_10,English,67.4,1.9,95.9,True,B
STU0499,Grade_10,History,69.6,1.9,95.9,True,B
STU0499,Grade_10,Computer_Science,69.5,1.9,95.9,True,B
STU0500,Grade_12,Math,59.4,1.3,97.6,True,C
STU0500,Grade_12,Science,56.9,1.3,97.6,True,C
STU0500,Grade_12,English,61.3,1.3,97.6,True,C
STU0500,Grade_12,History,68.4,1.3,97.6,True,B
STU0500,Grade_12,Computer_Science,72.2,1.3,97.6,True,B
